Tree,Species,DBH_inch,CBH_ft,HT_ft,NOTES,Notes_2018,Northing,Easting,Cluster,radius
6867,PIPO,0.7,0,5.1,,,4330680,490108,NA,NA
6901,PIPO,0.7,0,5.1,,,4330700,490021,NA,NA
6959,PIPO,0.7,0,5.1,,,4330740,490145,NA,NA
5238,PIPO,0.7,0,5,,,4330910,490182,NA,NA
6735,PIPO,0.7,0,5,,,4330740,490287,NA,NA
6748,PIPO,0.7,0,4.9,,,4330750,490291,NA,NA
6779,PIPO,0.7,0,4.9,,,4330740,490190,NA,NA
6780,PIPO,0.7,0,4.5,,,4330740,490191,NA,NA
3700,PIPO,0.8,4.2,7.2,,Extreme Lean,4330800,490051,NA,NA
4619,PIPO,0.8,3.5,8.1,forked tree,Forked to 4619,4330850,490174,NA,NA
4846,PIPO,0.8,2,6.3,missed in 01,Laying on ground; smashed by fallen snag,4330670,490217,NA,NA
4900,PIPO,0.8,3.5,7.5,,Tagless,4330680,490044,NA,NA
4925,PIPO,0.8,5.7,7,,,4330660,490259,NA,NA
4508,PIPO,0.8,5.5,7.8,,,4330880,490175,NA,NA
3224,PIPO,0.8,5.1,10,,,4330910,490149,NA,NA
2989,PIPO,0.8,5,7.5,DBH ABOVE BRANCH,,4330810,490255,NA,NA
3940,PIPO,0.8,5,7.4,,,4330710,490040,NA,NA
4351,PIPO,0.8,5,9.5,,,4330890,490171,NA,NA
5335,PIPO,0.8,5,8.1,,,4330910,490276,NA,NA
4350,PIPO,0.8,4.9,9.1,,,4330890,490171,NA,NA
4953,PIPO,0.8,4.6,7.2,,,4330620,490069,NA,NA
3674,PIPO,0.8,4.5,7.1,,,4330830,490243,NA,NA
3230,PIPO,0.8,4.3,9.4,,,4330900,490149,NA,NA
4266,PIPO,0.8,4.2,8.9,,,4330890,490081,NA,NA
4263,PIPO,0.8,4.1,8.1,,,4330890,490081,NA,NA
4644,PIPO,0.8,4.1,7.4,,,4330840,490237,NA,NA
4016,PIPO,0.8,4,7.2,,,4330680,490080,NA,NA
4427,PIPO,0.8,4,8,,,4330900,490273,NA,NA
4911,PIPO,0.8,4,7.5,,,4330660,490082,NA,NA
4032,PIPO,0.8,3.9,7.8,,,4330670,490091,NA,NA
4335,PIPO,0.8,3.9,7.9,,,4330910,490163,NA,NA
4245,PIPO,0.8,3.9,7.2,,,4330890,490068,NA,NA
6624,PIPO,0.8,3.8,7.5,,,4330820,490054,NA,NA
4633,PIPO,0.8,3.8,6.4,,,4330830,490169,NA,NA
3791,PIPO,0.8,3.7,7.6,,,4330770,490197,NA,NA
4306,PIPO,0.8,3.7,7.9,,,4330880,490130,NA,NA
5001,PIPO,0.8,3.6,7.1,,,4330890,490066,NA,NA
4872,PIPO,0.8,3.6,6.8,,,4330670,490129,NA,NA
4898,PIPO,0.8,3.5,7.4,,,4330690,490047,NA,NA
4552,PIPO,0.8,3.5,7.2,,,4330870,490091,NA,NA
4871,PIPO,0.8,3.5,7.1,,,4330670,490129,NA,NA
4532,PIPO,0.8,3.5,6.9,,,4330870,490107,NA,NA
5093,PIPO,0.8,3.5,6.5,,,4330870,490111,NA,NA
5518,PIPO,0.8,3.5,5.6,,,4330730,490048,NA,NA
4388,PIPO,0.8,3.4,7.1,,,4330880,490227,NA,NA
4715,PIPO,0.8,3.4,7,,,4330780,490246,NA,NA
4293,PIPO,0.8,3.4,6.6,deer rub,,4330880,490099,NA,NA
4485,PIPO,0.8,3.4,6.5,,,4330880,490214,NA,NA
4793,PIPO,0.8,3.3,7.3,,,4330700,490050,NA,NA
4796,PIPO,0.8,3.3,7.2,,,4330700,490088,NA,NA
4748,PIPO,0.8,3.3,7,deer rub,,4330730,490053,NA,NA
4339,PIPO,0.8,3.3,6.9,,,4330910,490164,NA,NA
3969,PIPO,0.8,3.2,7.6,,,4330710,490103,NA,NA
5330,PIPO,0.8,3.2,7.4,,,4330910,490264,NA,NA
4338,PIPO,0.8,3.1,8.2,,,4330910,490163,NA,NA
4987,PIPO,0.8,3.1,7.2,,,4330890,490072,NA,NA
4343,PIPO,0.8,3.1,7.2,,,4330910,490164,NA,NA
4884,PIPO,0.8,3.1,6.8,,,4330680,490116,NA,NA
4912,PIPO,0.8,3.1,5.5,deer rub,,4330660,490113,NA,NA
5517,PIPO,0.8,3.1,5.3,,,4330730,490045,NA,NA
4431,PIPO,0.8,3,8.6,,,4330910,490281,NA,NA
4867,PIPO,0.8,3,7.8,,,4330690,490165,NA,NA
4447,PIPO,0.8,3,7.6,,,4330910,490290,NA,NA
6671,PIPO,0.8,3,7.5,,,4330790,490233,NA,NA
4775,PIPO,0.8,3,7.5,,,4330700,490019,NA,NA
6647,PIPO,0.8,3,7.4,,,4330780,490076,NA,NA
4322,PIPO,0.8,3,7.4,deer rub,,4330900,490163,NA,NA
4984,PIPO,0.8,3,7.1,,,4330900,490078,NA,NA
4919,PIPO,0.8,3,6.9,,,4330650,490184,NA,NA
5058,PIPO,0.8,3,6.7,,,4330860,490095,NA,NA
6525,PIPO,0.8,3,6.5,,,4330850,490184,NA,NA
4360,PIPO,0.8,2.9,7.5,,,4330900,490173,NA,NA
6626,PIPO,0.8,2.9,6.9,,,4330820,490047,NA,NA
6758,PIPO,0.8,2.9,6.9,,,4330750,490270,NA,NA
5009,PIPO,0.8,2.9,6.5,,,4330890,490078,NA,NA
5333,PIPO,0.8,2.8,7.2,,,4330910,490275,NA,NA
4487,PIPO,0.8,2.8,7.2,,,4330880,490191,NA,NA
5536,PIPO,0.8,2.8,6.9,,,4330720,490032,NA,NA
5076,PIPO,0.8,2.8,6.3,,,4330870,490107,NA,NA
5070,PIPO,0.8,2.7,7.3,,,4330860,490105,NA,NA
6643,PIPO,0.8,2.7,7.3,,,4330780,490059,NA,NA
5352,PIPO,0.8,2.7,7.1,,,4330900,490280,NA,NA
6666,PIPO,0.8,2.7,6.8,,,4330790,490242,NA,NA
5505,PIPO,0.8,2.7,5.4,,,4330790,490266,NA,NA
5075,PIPO,0.8,2.6,7.4,,,4330860,490106,NA,NA
5024,PIPO,0.8,2.6,7,,,4330870,490042,NA,NA
6676,PIPO,0.8,2.5,7.4,,,4330790,490201,NA,NA
5346,PIPO,0.8,2.5,7.2,,,4330910,490298,NA,NA
6636,PIPO,0.8,2.5,7,,,4330790,490060,NA,NA
4476,PIPO,0.8,2.5,6.5,,,4330860,490242,NA,NA
5069,PIPO,0.8,2.4,7.2,,,4330860,490106,NA,NA
5364,PIPO,0.8,2.4,7.1,,,4330890,490291,NA,NA
6673,PIPO,0.8,2.4,6.9,,,4330780,490242,NA,NA
5047,PIPO,0.8,2.4,6.4,,,4330880,490104,NA,NA
5357,PIPO,0.8,2.3,7.2,,,4330890,490282,NA,NA
6625,PIPO,0.8,2.3,6.8,,,4330820,490048,NA,NA
5038,PIPO,0.8,2.3,6.6,,,4330870,490089,NA,NA
5060,PIPO,0.8,2.3,6.4,,,4330860,490096,NA,NA
4753,PIPO,0.8,2.2,7.8,,,4330740,490051,NA,NA
6630,PIPO,0.8,2.2,7.4,,,4330830,490046,NA,NA
6659,PIPO,0.8,2.2,6.8,,,4330790,490202,NA,NA
6598,PIPO,0.8,2.1,7.4,,,4330830,490134,NA,NA
6565,PIPO,0.8,2.1,7.3,,,4330860,490149,NA,NA
4981,PIPO,0.8,2.1,7.1,,,4330900,490067,NA,NA
5309,PIPO,0.8,2.1,7.1,,,4330890,490259,NA,NA
3510,PIPO,0.8,2,6.9,"DD, DEER RUB",,4330860,490245,NA,NA
4667,PIPO,0.8,2,7.3,,,4330810,490063,NA,NA
5501,PIPO,0.8,2,5.5,,,4330770,490301,NA,NA
6662,PIPO,0.8,1.9,7.6,,,4330800,490273,NA,NA
6554,PIPO,0.8,1.9,6.9,,,4330820,490152,NA,NA
5378,PIPO,0.8,1.9,6.6,,,4330850,490273,NA,NA
5316,PIPO,0.8,1.8,6.9,,,4330900,490246,NA,NA
4709,PIPO,0.8,1.8,6.9,,,4330780,490202,NA,NA
5502,PIPO,0.8,1.8,5.2,,,4330750,490301,NA,NA
5384,PIPO,0.8,1.7,6.9,,,4330830,490232,NA,NA
6526,PIPO,0.8,1.7,6.9,,,4330850,490182,NA,NA
5532,PIPO,0.8,1.7,6.3,,,4330720,490035,NA,NA
5095,PIPO,0.8,1.7,6.2,,,4330870,490113,NA,NA
4666,PIPO,0.8,1.6,7.3,,,4330790,490112,NA,NA
5073,PIPO,0.8,1.6,6.9,,,4330860,490101,NA,NA
5090,PIPO,0.8,1.6,6.6,,,4330870,490109,NA,NA
5533,PIPO,0.8,1.6,6.6,,,4330720,490033,NA,NA
5313,PIPO,0.8,1.4,7.4,,,4330900,490251,NA,NA
5324,PIPO,0.8,1.3,7.2,,,4330910,490244,NA,NA
5035,PIPO,0.8,0.9,6,,,4330870,490087,NA,NA
5137,PIPO,0.8,0,8,,,4330900,490073,NA,NA
6961,PIPO,0.8,0,8,,,4330730,490129,NA,NA
5113,PIPO,0.8,0,7.8,,,4330880,490120,NA,NA
5159,PIPO,0.8,0,7.7,,,4330900,490161,NA,NA
5106,PIPO,0.8,0,7.6,,,4330880,490119,NA,NA
5116,PIPO,0.8,0,7.4,,,4330870,490125,NA,NA
5217,PIPO,0.8,0,7.3,,,4330880,490185,NA,NA
5099,PIPO,0.8,0,7.2,,,4330880,490119,NA,NA
5157,PIPO,0.8,0,7.2,,,4330890,490159,NA,NA
6764,PIPO,0.8,0,7.2,,,4330750,490244,NA,NA
6781,PIPO,0.8,0,7.2,,,4330740,490199,NA,NA
5268,PIPO,0.8,0,7.1,,,4330880,490239,NA,NA
6970,PIPO,0.8,0,7,,,4330700,490108,NA,NA
5221,PIPO,0.8,0,6.9,,,4330880,490190,NA,NA
5270,PIPO,0.8,0,6.9,,,4330860,490240,NA,NA
5107,PIPO,0.8,0,6.8,,,4330890,490121,NA,NA
5138,PIPO,0.8,0,6.8,,,4330900,490096,NA,NA
5140,PIPO,0.8,0,6.8,,,4330900,490073,NA,NA
5220,PIPO,0.8,0,6.8,,,4330880,490190,NA,NA
6725,PIPO,0.8,0,6.8,,,4330730,490271,NA,NA
6731,PIPO,0.8,0,6.8,,,4330730,490275,NA,NA
6788,PIPO,0.8,0,6.8,,,4330720,490185,NA,NA
6791,PIPO,0.8,0,6.8,,,4330700,490179,NA,NA
5103,PIPO,0.8,0,6.7,,,4330880,490121,NA,NA
